tile_id,image_path,mask_path,klass,source,source_record,source_class,scene_stem,geographic_component_id,oil_fraction,invalid_pixel_fraction,split,mean_value,dark_fraction,published_partition,raw_image_path,raw_mask_path
trujillo_part2_lookalike_00352_y1568_x1568,data/tiles/images/trujillo_part2_lookalike_00352_y1568_x1568.npy,,look-alike,trujillo,trujillo_part2,look-alike,00352,component_0002,0.0,0.0,val,0.23668402433395386,0.45196533203125,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00352.tif,
trujillo_part2_lookalike_00352_y1568_x1792,data/tiles/images/trujillo_part2_lookalike_00352_y1568_x1792.npy,,look-alike,trujillo,trujillo_part2,look-alike,00352,component_0002,0.0,0.0,val,0.24457910656929016,0.4898681640625,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00352.tif,
trujillo_part2_lookalike_00352_y1792_x1344,data/tiles/images/trujillo_part2_lookalike_00352_y1792_x1344.npy,,look-alike,trujillo,trujillo_part2,look-alike,00352,component_0002,0.0,0.0,val,0.2974785268306732,0.313995361328125,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00352.tif,
trujillo_part2_lookalike_00352_y1792_x1568,data/tiles/images/trujillo_part2_lookalike_00352_y1792_x1568.npy,,look-alike,trujillo,trujillo_part2,look-alike,00352,component_0002,0.0,0.0,val,0.2173551619052887,0.5017852783203125,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00352.tif,
trujillo_part2_lookalike_00352_y1792_x1792,data/tiles/images/trujillo_part2_lookalike_00352_y1792_x1792.npy,,look-alike,trujillo,trujillo_part2,look-alike,00352,component_0002,0.0,0.0,val,0.22978542745113373,0.5191192626953125,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00352.tif,
trujillo_part2_lookalike_00353_y0224_x0448,data/tiles/images/trujillo_part2_lookalike_00353_y0224_x0448.npy,,look-alike,trujillo,trujillo_part2,look-alike,00353,component_0002,0.0,0.0,val,0.24424707889556885,0.2784271240234375,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00353.tif,
trujillo_part2_lookalike_00353_y0224_x0672,data/tiles/images/trujillo_part2_lookalike_00353_y0224_x0672.npy,,look-alike,trujillo,trujillo_part2,look-alike,00353,component_0002,0.0,0.0,val,0.33391666412353516,0.2187652587890625,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00353.tif,
trujillo_part2_lookalike_00353_y0448_x0448,data/tiles/images/trujillo_part2_lookalike_00353_y0448_x0448.npy,,look-alike,trujillo,trujillo_part2,look-alike,00353,component_0002,0.0,0.0,val,0.22640137374401093,0.3297271728515625,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00353.tif,
trujillo_part2_lookalike_00353_y0448_x0672,data/tiles/images/trujillo_part2_lookalike_00353_y0448_x0672.npy,,look-alike,trujillo,trujillo_part2,look-alike,00353,component_0002,0.0,0.0,val,0.15413665771484375,0.60552978515625,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00353.tif,
trujillo_part2_lookalike_00353_y0672_x0672,data/tiles/images/trujillo_part2_lookalike_00353_y0672_x0672.npy,,look-alike,trujillo,trujillo_part2,look-alike,00353,component_0002,0.0,0.0,val,0.2371128499507904,0.310516357421875,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00353.tif,
trujillo_part2_lookalike_00353_y0896_x0448,data/tiles/images/trujillo_part2_lookalike_00353_y0896_x0448.npy,,look-alike,trujillo,trujillo_part2,look-alike,00353,component_0002,0.0,0.0,val,0.17809227108955383,0.5079193115234375,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00353.tif,
trujillo_part2_lookalike_00353_y0896_x0672,data/tiles/images/trujillo_part2_lookalike_00353_y0896_x0672.npy,,look-alike,trujillo,trujillo_part2,look-alike,00353,component_0002,0.0,0.0,val,0.32530128955841064,0.171142578125,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00353.tif,
trujillo_part2_lookalike_00353_y1120_x0000,data/tiles/images/trujillo_part2_lookalike_00353_y1120_x0000.npy,,look-alike,trujillo,trujillo_part2,look-alike,00353,component_0002,0.0,0.0,val,0.29866090416908264,0.1746673583984375,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00353.tif,
trujillo_part2_lookalike_00353_y1120_x0224,data/tiles/images/trujillo_part2_lookalike_00353_y1120_x0224.npy,,look-alike,trujillo,trujillo_part2,look-alike,00353,component_0002,0.0,0.0,val,0.2029089331626892,0.422882080078125,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00353.tif,
trujillo_part2_lookalike_00353_y1120_x0448,data/tiles/images/trujillo_part2_lookalike_00353_y1120_x0448.npy,,look-alike,trujillo,trujillo_part2,look-alike,00353,component_0002,0.0,0.0,val,0.14809757471084595,0.609466552734375,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00353.tif,
trujillo_part2_lookalike_00353_y1120_x0672,data/tiles/images/trujillo_part2_lookalike_00353_y1120_x0672.npy,,look-alike,trujillo,trujillo_part2,look-alike,00353,component_0002,0.0,0.0,val,0.12096905708312988,0.7270965576171875,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00353.tif,
trujillo_part2_lookalike_00353_y1344_x0000,data/tiles/images/trujillo_part2_lookalike_00353_y1344_x0000.npy,,look-alike,trujillo,trujillo_part2,look-alike,00353,component_0002,0.0,0.0,val,0.24691739678382874,0.2821197509765625,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00353.tif,
trujillo_part2_lookalike_00353_y1344_x0224,data/tiles/images/trujillo_part2_lookalike_00353_y1344_x0224.npy,,look-alike,trujillo,trujillo_part2,look-alike,00353,component_0002,0.0,0.0,val,0.24596695601940155,0.408477783203125,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00353.tif,
trujillo_part2_lookalike_00353_y1344_x0448,data/tiles/images/trujillo_part2_lookalike_00353_y1344_x0448.npy,,look-alike,trujillo,trujillo_part2,look-alike,00353,component_0002,0.0,0.0,val,0.14931169152259827,0.6221771240234375,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00353.tif,
trujillo_part2_lookalike_00353_y1344_x0672,data/tiles/images/trujillo_part2_lookalike_00353_y1344_x0672.npy,,look-alike,trujillo,trujillo_part2,look-alike,00353,component_0002,0.0,0.0,val,0.16012310981750488,0.552520751953125,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00353.tif,
trujillo_part2_lookalike_00353_y1568_x0448,data/tiles/images/trujillo_part2_lookalike_00353_y1568_x0448.npy,,look-alike,trujillo,trujillo_part2,look-alike,00353,component_0002,0.0,0.0,val,0.41753658652305603,0.291351318359375,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00353.tif,
trujillo_part2_lookalike_00354_y0000_x1344,data/tiles/images/trujillo_part2_lookalike_00354_y0000_x1344.npy,,look-alike,trujillo,trujillo_part2,look-alike,00354,component_0002,0.0,0.0,val,0.2853831648826599,0.191192626953125,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00354.tif,
trujillo_part2_lookalike_00354_y0000_x1568,data/tiles/images/trujillo_part2_lookalike_00354_y0000_x1568.npy,,look-alike,trujillo,trujillo_part2,look-alike,00354,component_0002,0.0,0.0,val,0.21285352110862732,0.4018402099609375,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00354.tif,
trujillo_part2_lookalike_00354_y0000_x1792,data/tiles/images/trujillo_part2_lookalike_00354_y0000_x1792.npy,,look-alike,trujillo,trujillo_part2,look-alike,00354,component_0002,0.0,0.0,val,0.32457461953163147,0.153350830078125,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00354.tif,
trujillo_part2_lookalike_00354_y0224_x1120,data/tiles/images/trujillo_part2_lookalike_00354_y0224_x1120.npy,,look-alike,trujillo,trujillo_part2,look-alike,00354,component_0002,0.0,0.0,val,0.2985260784626007,0.1773834228515625,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00354.tif,
trujillo_part2_lookalike_00354_y0224_x1344,data/tiles/images/trujillo_part2_lookalike_00354_y0224_x1344.npy,,look-alike,trujillo,trujillo_part2,look-alike,00354,component_0002,0.0,0.0,val,0.1971706748008728,0.43524169921875,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00354.tif,
trujillo_part2_lookalike_00354_y0224_x1568,data/tiles/images/trujillo_part2_lookalike_00354_y0224_x1568.npy,,look-alike,trujillo,trujillo_part2,look-alike,00354,component_0002,0.0,0.0,val,0.13198338449001312,0.661956787109375,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00354.tif,
trujillo_part2_lookalike_00354_y0224_x1792,data/tiles/images/trujillo_part2_lookalike_00354_y0224_x1792.npy,,look-alike,trujillo,trujillo_part2,look-alike,00354,component_0002,0.0,0.0,val,0.2236311137676239,0.48590087890625,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00354.tif,
trujillo_part2_lookalike_00354_y0448_x1120,data/tiles/images/trujillo_part2_lookalike_00354_y0448_x1120.npy,,look-alike,trujillo,trujillo_part2,look-alike,00354,component_0002,0.0,0.0,val,0.193383127450943,0.437713623046875,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00354.tif,
trujillo_part2_lookalike_00354_y0448_x1344,data/tiles/images/trujillo_part2_lookalike_00354_y0448_x1344.npy,,look-alike,trujillo,trujillo_part2,look-alike,00354,component_0002,0.0,0.0,val,0.2109977751970291,0.48779296875,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00354.tif,
trujillo_part2_lookalike_00354_y0448_x1568,data/tiles/images/trujillo_part2_lookalike_00354_y0448_x1568.npy,,look-alike,trujillo,trujillo_part2,look-alike,00354,component_0002,0.0,0.0,val,0.09840241819620132,0.7662200927734375,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00354.tif,
trujillo_part2_lookalike_00354_y0448_x1792,data/tiles/images/trujillo_part2_lookalike_00354_y0448_x1792.npy,,look-alike,trujillo,trujillo_part2,look-alike,00354,component_0002,0.0,0.0,val,0.1719592809677124,0.5467376708984375,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00354.tif,
trujillo_part2_lookalike_00354_y0672_x1568,data/tiles/images/trujillo_part2_lookalike_00354_y0672_x1568.npy,,look-alike,trujillo,trujillo_part2,look-alike,00354,component_0002,0.0,0.0,val,0.23018141090869904,0.418731689453125,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00354.tif,
trujillo_part2_lookalike_00354_y0896_x0896,data/tiles/images/trujillo_part2_lookalike_00354_y0896_x0896.npy,,look-alike,trujillo,trujillo_part2,look-alike,00354,component_0002,0.0,0.0,val,0.4368116557598114,0.18109130859375,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00354.tif,
trujillo_part2_lookalike_00354_y1120_x0896,data/tiles/images/trujillo_part2_lookalike_00354_y1120_x0896.npy,,look-alike,trujillo,trujillo_part2,look-alike,00354,component_0002,0.0,0.0,val,0.31563079357147217,0.2032623291015625,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00354.tif,
trujillo_part2_lookalike_00354_y1120_x1120,data/tiles/images/trujillo_part2_lookalike_00354_y1120_x1120.npy,,look-alike,trujillo,trujillo_part2,look-alike,00354,component_0002,0.0,0.0,val,0.28558704257011414,0.2225799560546875,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00354.tif,
trujillo_part2_lookalike_00354_y1344_x1120,data/tiles/images/trujillo_part2_lookalike_00354_y1344_x1120.npy,,look-alike,trujillo,trujillo_part2,look-alike,00354,component_0002,0.0,0.0,val,0.24583205580711365,0.245697021484375,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00354.tif,
trujillo_part2_lookalike_00355_y0000_x0000,data/tiles/images/trujillo_part2_lookalike_00355_y0000_x0000.npy,,look-alike,trujillo,trujillo_part2,look-alike,00355,component_0002,0.0,0.0,val,0.30173638463020325,0.1627044677734375,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00355.tif,
trujillo_part2_lookalike_00355_y0224_x0000,data/tiles/images/trujillo_part2_lookalike_00355_y0224_x0000.npy,,look-alike,trujillo,trujillo_part2,look-alike,00355,component_0002,0.0,0.0,val,0.29393279552459717,0.1760101318359375,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00355.tif,
trujillo_part2_lookalike_00355_y0448_x0224,data/tiles/images/trujillo_part2_lookalike_00355_y0448_x0224.npy,,look-alike,trujillo,trujillo_part2,look-alike,00355,component_0002,0.0,0.0,val,0.2940470576286316,0.1769866943359375,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00355.tif,
trujillo_part2_lookalike_00355_y0672_x0000,data/tiles/images/trujillo_part2_lookalike_00355_y0672_x0000.npy,,look-alike,trujillo,trujillo_part2,look-alike,00355,component_0002,0.0,0.0,val,0.3010002076625824,0.153564453125,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00355.tif,
trujillo_part2_lookalike_00355_y0672_x0224,data/tiles/images/trujillo_part2_lookalike_00355_y0672_x0224.npy,,look-alike,trujillo,trujillo_part2,look-alike,00355,component_0002,0.0,0.0,val,0.27446436882019043,0.2074737548828125,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00355.tif,
trujillo_part2_lookalike_00355_y0896_x0224,data/tiles/images/trujillo_part2_lookalike_00355_y0896_x0224.npy,,look-alike,trujillo,trujillo_part2,look-alike,00355,component_0002,0.0,0.0,val,0.29190170764923096,0.176177978515625,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00355.tif,
trujillo_part2_lookalike_00355_y0896_x0448,data/tiles/images/trujillo_part2_lookalike_00355_y0896_x0448.npy,,look-alike,trujillo,trujillo_part2,look-alike,00355,component_0002,0.0,0.0,val,0.26925915479660034,0.2149658203125,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00355.tif,
trujillo_part2_lookalike_00355_y0896_x0672,data/tiles/images/trujillo_part2_lookalike_00355_y0896_x0672.npy,,look-alike,trujillo,trujillo_part2,look-alike,00355,component_0002,0.0,0.0,val,0.31849405169487,0.17486572265625,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00355.tif,
trujillo_part2_lookalike_00355_y1120_x0224,data/tiles/images/trujillo_part2_lookalike_00355_y1120_x0224.npy,,look-alike,trujillo,trujillo_part2,look-alike,00355,component_0002,0.0,0.0,val,0.2862238585948944,0.182159423828125,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00355.tif,
trujillo_part2_lookalike_00355_y1120_x0448,data/tiles/images/trujillo_part2_lookalike_00355_y1120_x0448.npy,,look-alike,trujillo,trujillo_part2,look-alike,00355,component_0002,0.0,0.0,val,0.2857171893119812,0.18402099609375,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00355.tif,
trujillo_part2_lookalike_00355_y1120_x0672,data/tiles/images/trujillo_part2_lookalike_00355_y1120_x0672.npy,,look-alike,trujillo,trujillo_part2,look-alike,00355,component_0002,0.0,0.0,val,0.2791520357131958,0.1927032470703125,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00355.tif,
trujillo_part2_lookalike_00355_y1120_x0896,data/tiles/images/trujillo_part2_lookalike_00355_y1120_x0896.npy,,look-alike,trujillo,trujillo_part2,look-alike,00355,component_0002,0.0,0.0,val,0.25749918818473816,0.235595703125,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00355.tif,
trujillo_part2_lookalike_00355_y1344_x0000,data/tiles/images/trujillo_part2_lookalike_00355_y1344_x0000.npy,,look-alike,trujillo,trujillo_part2,look-alike,00355,component_0002,0.0,0.0,val,0.2802647650241852,0.1973724365234375,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00355.tif,
trujillo_part2_lookalike_00355_y1344_x0224,data/tiles/images/trujillo_part2_lookalike_00355_y1344_x0224.npy,,look-alike,trujillo,trujillo_part2,look-alike,00355,component_0002,0.0,0.0,val,0.2664875388145447,0.2221221923828125,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00355.tif,
trujillo_part2_lookalike_00355_y1344_x0448,data/tiles/images/trujillo_part2_lookalike_00355_y1344_x0448.npy,,look-alike,trujillo,trujillo_part2,look-alike,00355,component_0002,0.0,0.0,val,0.2786528170108795,0.20025634765625,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00355.tif,
trujillo_part2_lookalike_00355_y1344_x0672,data/tiles/images/trujillo_part2_lookalike_00355_y1344_x0672.npy,,look-alike,trujillo,trujillo_part2,look-alike,00355,component_0002,0.0,0.0,val,0.2817748188972473,0.1940765380859375,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00355.tif,
trujillo_part2_lookalike_00355_y1344_x0896,data/tiles/images/trujillo_part2_lookalike_00355_y1344_x0896.npy,,look-alike,trujillo,trujillo_part2,look-alike,00355,component_0002,0.0,0.0,val,0.245464026927948,0.26324462890625,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00355.tif,
trujillo_part2_lookalike_00355_y1344_x1120,data/tiles/images/trujillo_part2_lookalike_00355_y1344_x1120.npy,,look-alike,trujillo,trujillo_part2,look-alike,00355,component_0002,0.0,0.0,val,0.21306727826595306,0.3466949462890625,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00355.tif,
trujillo_part2_lookalike_00355_y1344_x1344,data/tiles/images/trujillo_part2_lookalike_00355_y1344_x1344.npy,,look-alike,trujillo,trujillo_part2,look-alike,00355,component_0002,0.0,0.0,val,0.28069984912872314,0.2155303955078125,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00355.tif,
trujillo_part2_lookalike_00355_y1344_x1568,data/tiles/images/trujillo_part2_lookalike_00355_y1344_x1568.npy,,look-alike,trujillo,trujillo_part2,look-alike,00355,component_0002,0.0,0.0,val,0.3228660225868225,0.17498779296875,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00355.tif,
trujillo_part2_lookalike_00355_y1568_x0000,data/tiles/images/trujillo_part2_lookalike_00355_y1568_x0000.npy,,look-alike,trujillo,trujillo_part2,look-alike,00355,component_0002,0.0,0.0,val,0.30073270201683044,0.159881591796875,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00355.tif,
trujillo_part2_lookalike_00355_y1568_x0224,data/tiles/images/trujillo_part2_lookalike_00355_y1568_x0224.npy,,look-alike,trujillo,trujillo_part2,look-alike,00355,component_0002,0.0,0.0,val,0.2867741286754608,0.1901092529296875,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00355.tif,
trujillo_part2_lookalike_00355_y1568_x0448,data/tiles/images/trujillo_part2_lookalike_00355_y1568_x0448.npy,,look-alike,trujillo,trujillo_part2,look-alike,00355,component_0002,0.0,0.0,val,0.27014845609664917,0.21893310546875,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00355.tif,
trujillo_part2_lookalike_00355_y1568_x0672,data/tiles/images/trujillo_part2_lookalike_00355_y1568_x0672.npy,,look-alike,trujillo,trujillo_part2,look-alike,00355,component_0002,0.0,0.0,val,0.25582507252693176,0.238006591796875,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00355.tif,
trujillo_part2_lookalike_00355_y1568_x0896,data/tiles/images/trujillo_part2_lookalike_00355_y1568_x0896.npy,,look-alike,trujillo,trujillo_part2,look-alike,00355,component_0002,0.0,0.0154571533203125,val,0.2193981409072876,0.32813105404274445,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00355.tif,
trujillo_part2_lookalike_00355_y1568_x1120,data/tiles/images/trujillo_part2_lookalike_00355_y1568_x1120.npy,,look-alike,trujillo,trujillo_part2,look-alike,00355,component_0002,0.0,0.1285247802734375,val,0.2299136072397232,0.3025230683031884,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00355.tif,
trujillo_part2_lookalike_00356_y0000_x1344,data/tiles/images/trujillo_part2_lookalike_00356_y0000_x1344.npy,,look-alike,trujillo,trujillo_part2,look-alike,00356,component_0002,0.0,0.0,val,0.34003716707229614,0.2368316650390625,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00356.tif,
trujillo_part2_lookalike_00356_y0000_x1568,data/tiles/images/trujillo_part2_lookalike_00356_y0000_x1568.npy,,look-alike,trujillo,trujillo_part2,look-alike,00356,component_0002,0.0,0.0,val,0.25625330209732056,0.3957977294921875,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00356.tif,
trujillo_part2_lookalike_00356_y0000_x1792,data/tiles/images/trujillo_part2_lookalike_00356_y0000_x1792.npy,,look-alike,trujillo,trujillo_part2,look-alike,00356,component_0002,0.0,0.0,val,0.4608994126319885,0.15863037109375,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00356.tif,
trujillo_part2_lookalike_00356_y0224_x0000,data/tiles/images/trujillo_part2_lookalike_00356_y0224_x0000.npy,,look-alike,trujillo,trujillo_part2,look-alike,00356,component_0002,0.0,0.0,val,0.3311651945114136,0.279327392578125,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00356.tif,
trujillo_part2_lookalike_00357_y0672_x0672,data/tiles/images/trujillo_part2_lookalike_00357_y0672_x0672.npy,,look-alike,trujillo,trujillo_part2,look-alike,00357,component_0024,0.0,0.0,,0.43238502740859985,0.2040557861328125,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00357.tif,
trujillo_part2_lookalike_00357_y0672_x0896,data/tiles/images/trujillo_part2_lookalike_00357_y0672_x0896.npy,,look-alike,trujillo,trujillo_part2,look-alike,00357,component_0024,0.0,0.0,train,0.540799617767334,0.1714935302734375,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00357.tif,
trujillo_part2_lookalike_00357_y0672_x1568,data/tiles/images/trujillo_part2_lookalike_00357_y0672_x1568.npy,,look-alike,trujillo,trujillo_part2,look-alike,00357,component_0024,0.0,0.0,train,0.31566470861434937,0.231048583984375,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00357.tif,
trujillo_part2_lookalike_00357_y0672_x1792,data/tiles/images/trujillo_part2_lookalike_00357_y0672_x1792.npy,,look-alike,trujillo,trujillo_part2,look-alike,00357,component_0024,0.0,0.0,,0.32051485776901245,0.1876220703125,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00357.tif,
trujillo_part2_lookalike_00357_y0896_x0672,data/tiles/images/trujillo_part2_lookalike_00357_y0896_x0672.npy,,look-alike,trujillo,trujillo_part2,look-alike,00357,component_0024,0.0,0.0,,0.2800597846508026,0.3158721923828125,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00357.tif,
trujillo_part2_lookalike_00357_y0896_x0896,data/tiles/images/trujillo_part2_lookalike_00357_y0896_x0896.npy,,look-alike,trujillo,trujillo_part2,look-alike,00357,component_0024,0.0,0.0,train,0.2587379515171051,0.3308563232421875,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00357.tif,
trujillo_part2_lookalike_00357_y0896_x1120,data/tiles/images/trujillo_part2_lookalike_00357_y0896_x1120.npy,,look-alike,trujillo,trujillo_part2,look-alike,00357,component_0024,0.0,0.0,,0.3305259346961975,0.266693115234375,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00357.tif,
trujillo_part2_lookalike_00357_y0896_x1344,data/tiles/images/trujillo_part2_lookalike_00357_y0896_x1344.npy,,look-alike,trujillo,trujillo_part2,look-alike,00357,component_0024,0.0,0.0,train,0.3387444317340851,0.2242431640625,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00357.tif,
trujillo_part2_lookalike_00357_y0896_x1568,data/tiles/images/trujillo_part2_lookalike_00357_y0896_x1568.npy,,look-alike,trujillo,trujillo_part2,look-alike,00357,component_0024,0.0,0.0,,0.3099002540111542,0.2032318115234375,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00357.tif,
trujillo_part2_lookalike_00357_y1120_x0224,data/tiles/images/trujillo_part2_lookalike_00357_y1120_x0224.npy,,look-alike,trujillo,trujillo_part2,look-alike,00357,component_0024,0.0,0.0,train,0.35116565227508545,0.2922210693359375,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00357.tif,
trujillo_part2_lookalike_00357_y1120_x0896,data/tiles/images/trujillo_part2_lookalike_00357_y1120_x0896.npy,,look-alike,trujillo,trujillo_part2,look-alike,00357,component_0024,0.0,0.0,train,0.24088594317436218,0.2191925048828125,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00357.tif,
trujillo_part2_lookalike_00357_y1120_x1120,data/tiles/images/trujillo_part2_lookalike_00357_y1120_x1120.npy,,look-alike,trujillo,trujillo_part2,look-alike,00357,component_0024,0.0,0.0,,0.2808936536312103,0.2057647705078125,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00357.tif,
trujillo_part2_lookalike_00357_y1120_x1344,data/tiles/images/trujillo_part2_lookalike_00357_y1120_x1344.npy,,look-alike,trujillo,trujillo_part2,look-alike,00357,component_0024,0.0,0.0,train,0.2243446409702301,0.272247314453125,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00357.tif,
trujillo_part2_lookalike_00357_y1120_x1568,data/tiles/images/trujillo_part2_lookalike_00357_y1120_x1568.npy,,look-alike,trujillo,trujillo_part2,look-alike,00357,component_0024,0.0,0.0,train,0.3393910527229309,0.20025634765625,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00357.tif,
trujillo_part2_lookalike_00357_y1120_x1792,data/tiles/images/trujillo_part2_lookalike_00357_y1120_x1792.npy,,look-alike,trujillo,trujillo_part2,look-alike,00357,component_0024,0.0,0.0,,0.29921895265579224,0.1906280517578125,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00357.tif,
trujillo_part2_lookalike_00357_y1344_x0000,data/tiles/images/trujillo_part2_lookalike_00357_y1344_x0000.npy,,look-alike,trujillo,trujillo_part2,look-alike,00357,component_0024,0.0,0.0,train,0.43514305353164673,0.1602020263671875,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00357.tif,
trujillo_part2_lookalike_00357_y1344_x1120,data/tiles/images/trujillo_part2_lookalike_00357_y1344_x1120.npy,,look-alike,trujillo,trujillo_part2,look-alike,00357,component_0024,0.0,0.0,train,0.3296733796596527,0.17340087890625,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00357.tif,
trujillo_part2_lookalike_00357_y1344_x1344,data/tiles/images/trujillo_part2_lookalike_00357_y1344_x1344.npy,,look-alike,trujillo,trujillo_part2,look-alike,00357,component_0024,0.0,0.0,train,0.2959555685520172,0.172088623046875,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00357.tif,
trujillo_part2_lookalike_00357_y1344_x1792,data/tiles/images/trujillo_part2_lookalike_00357_y1344_x1792.npy,,look-alike,trujillo,trujillo_part2,look-alike,00357,component_0024,0.0,0.0,,0.31536442041397095,0.1624755859375,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00357.tif,
